"SampleID","Year","Population","Pco1","Pco2","Pco3","Pco4","Pco5","Pco6","Pco7","Pco8","Pco9","Pco10","PC11","Latitude","Longitude"
"C5_2023B",2023,"C5-2023",0.229374526138299,0.328428867022551,-0.0599836339584759,-0.128541378385732,0.0670642602323395,-0.175897286639062,-0.247724399128096,-0.0625938283930084,-0.119356558726574,-0.082128241740283,0.160427039920317,44.0455222,-89.6233111
"C5_2023C",2023,"C5-2023",0.171086965693597,0.0117466631601026,-0.129189872133666,-0.00840461619648968,-0.22031151473877,0.00303689252157424,0.0432278603123943,0.00610512077216086,-0.0189439365568275,-0.128203591804662,0.0505115013731864,44.0455222,-89.6233111
"C5_2023D",2023,"C5-2023",0.222970532828113,0.12190321610414,-0.0196930214344606,-0.133264819358958,0.101714896885833,0.0388969604205373,0.0693348704619712,-0.119744605613625,-0.0221801781651307,0.105227505885918,0.00227553854867666,44.0455222,-89.6233111
"C5_2023E",2023,"C5-2023",-1.18466938138629,-0.116097397804873,0.265893551808812,-0.100302447084046,-0.0572227591132215,-0.0898846991171565,0.0387398285420494,-0.0482545864032813,0.0180593341423535,0.0278660257531589,0.0621308723662297,44.0455222,-89.6233111
"C5_2023F",2023,"C5-2023",0.225811209685662,0.221190041398633,0.0270256774587103,0.0869737208539169,-0.0171726393290553,-0.0619213643664511,0.106973001136884,-0.0366130737969431,0.0146927517007174,0.138292528522915,0.061351412604937,44.0455222,-89.6233111
"C5_2023G",2023,"C5-2023",0.231385543199238,0.0332095527635237,-0.0563911440176119,0.325400499641982,-0.154811946466865,-0.157938704712666,-0.0799010849928708,-0.0274988889289955,-0.00316699987790715,-0.07312750343394,0.167627997791374,44.0455222,-89.6233111
"C5_2023H",2023,"C5-2023",-0.524333715625459,0.343533792915965,-0.161984706360637,0.110006492756912,-0.103515197366864,-0.0418442433937966,0.0853282843966823,0.0709478626771544,-0.0659795016629436,0.0112682617989642,0.0419436987736559,44.0455222,-89.6233111
"CPB2015_219A",2015,"C5-2015",-1.26545085244855,0.107062876176266,-0.281888861969204,-0.157592661452749,0.0431545045620161,0.248209378194194,-0.00720240498525096,0.0823082812056302,-0.0682605915273069,0.00616409833440568,0.129665897591325,44.04552222,-89.62331111
"CPB2015_219B",2015,"C5-2015",0.219000094296268,0.0441383204603831,0.136837726401105,-0.140681637343468,0.0664628016793616,0.0065885623951625,0.0509485701121282,-0.0268831767707706,-0.0227221600214698,-0.0261756017979833,-0.0943096513627135,44.04552222,-89.62331111
"CPB2015_219C",2015,"C5-2015",0.228107250449115,0.293320453393044,0.0991476328120076,0.202661786517233,-0.17089020864525,-0.126111332961739,0.137503578795366,-0.0579411671213326,0.0473891378572066,0.0868741468422208,0.0106204929860653,44.04552222,-89.62331111
"CPB2015_219D",2015,"C5-2015",0.236817894287256,-0.389239181966903,-0.0230517751712247,0.0235304000475995,-0.00550820757653261,-0.0594211110080117,-0.20691010811208,-0.12060328504463,-0.102545460259312,0.146061051676412,0.106770716938308,44.04552222,-89.62331111
"CPB2015_219E",2015,"C5-2015",0.187795236079301,-0.129844786964112,-0.213250111345208,-0.289782312265412,0.0647083204260895,0.0270563620475378,-0.0524909127855156,0.162040144045904,0.12624056807947,0.113803465114188,-0.0934472204590568,44.04552222,-89.62331111
"CPB2015_219F",2015,"C5-2015",0.225167907260274,-0.125397482268783,0.0254397156184702,0.133927744739321,-0.0311951558061374,-0.0469130644769779,0.121585260683223,-0.0899600666022147,0.00344099997909424,0.00739824344446974,-0.111347963925164,44.04552222,-89.62331111
"CPB2015_219G",2015,"C5-2015",0.199767943879964,0.3855940730291,0.090209151200756,0.154305889473678,-0.108455787153219,0.0959490736356551,-0.0385591568211099,0.0186870193175418,0.233896300209905,0.0283517340141497,-0.180973067485202,44.04552222,-89.62331111
"CPB2015_219H",2015,"C5-2015",0.217097119563235,0.336536342934211,-0.0204586757088506,0.0812807340912929,0.140878545915236,0.15448230427522,0.127937588578927,-0.124644411747463,0.0440391921542967,-0.0911470348445685,0.0865251608012286,44.04552222,-89.62331111
"Colbon4_1",2019,"ColomaBonus4-2019",0.214640986673826,0.358938001543107,0.081622079125208,0.256306974976244,-0.145572536924499,0.192746717467126,0.0626704710674342,-0.08192637824286,0.078119644370815,0.0616878591672312,0.124691121034259,44.0428262,-89.6167801
"Colbon4_2",2019,"ColomaBonus4-2019",-0.451421206806019,-0.0535799852940228,0.045727078520691,-0.0894883545409648,0.0240437017554395,-0.145076760004199,0.0141703807064993,0.102798741697927,0.278014377518496,0.134775315394641,0.106705021741109,44.0428262,-89.6167801
"Colbon4_3",2019,"ColomaBonus4-2019",0.230946461434092,0.381313298992539,0.0592738507319735,0.0977273465799264,0.0540464786142857,0.044862067441456,-0.216503801114956,-0.130289746515529,0.2047403786064,-0.00140793100550039,0.0189816175533549,44.0428262,-89.6167801
"Colbon4_4",2019,"ColomaBonus4-2019",0.206976670632172,-0.16844682549651,0.111931083160257,-0.010891427867972,-0.146110757330762,-0.0434895003850432,-0.0830780608731425,-0.193301170703782,0.00916913053257126,-0.0517244873406639,0.080451017103364,44.0428262,-89.6167801
"Colbon4_5",2019,"ColomaBonus4-2019",0.238687511865699,0.377921909593898,0.0740218176955483,0.0719992842880364,-0.0211803179381636,-0.192671561743404,-0.0996340630684619,-0.133683306924524,0.0311033959122993,0.00324363686860293,0.110284078636604,44.0428262,-89.6167801
"Colbon4_6",2019,"ColomaBonus4-2019",0.204401639987405,0.309998806827142,0.0461468519694456,-0.205092569775453,0.0678626254446696,0.140873538057596,0.0849483671181741,-0.135845737223443,0.00594095474331469,0.0796661131043882,0.0506217421477483,44.0428262,-89.6167801
"Colbon4_7",2019,"ColomaBonus4-2019",0.217899051670618,0.254653338704102,0.0261129263906233,0.0500904157796328,-0.0638907240061983,0.138163485785274,0.0858580258283152,-0.136910808732342,-0.0164750921594254,0.0859446863058382,0.070565767882555,44.0428262,-89.6167801
"Colbon4_8",2019,"ColomaBonus4-2019",-0.459470809679826,0.566065800173029,-0.0950005631131612,0.153825987046626,-0.0771980771302912,0.138601918204717,-0.197613691830241,-0.077985361092472,-0.0941866999644146,0.0120786072243731,0.121398999332708,44.0428262,-89.6167801
"Colbon2_9",2019,"ColomaBonus-2019",-0.431358627429134,0.0664898998358222,-0.265700801956479,0.144384844510233,-0.033286780368463,-0.0153419504208428,0.0207910935466865,0.180696966579169,-0.0363909553058397,-0.103422538337457,0.09724526443322,44.0098608,-89.5998251
"Colbon2_11",2019,"ColomaBonus-2019",0.22744562252626,0.382099086514935,0.0469762060189876,0.0164490154341051,0.011412701522849,0.022897531465864,0.109801016324482,-0.141338962877171,0.0265709015214168,-0.00424715768207732,-0.0477849643314214,44.0098608,-89.5998251
"Colbon2_12",2019,"ColomaBonus-2019",-0.471234495154326,-0.149198496685049,-0.105238906459007,0.13849945943266,-0.398900602626496,0.192531914186414,0.061941575387721,-0.087493364333366,0.0175611867130816,0.0151088551398032,0.0476741883422932,44.0098608,-89.5998251
